deltaman	0	294	Adventure	Deltaman_1986_-_cr_ESI	Deltaman
flicfloc	0	294	Arcade	Flic_Floc_1985_Gruppo_Editoriale_Jackson_it	Flic Floc
flight64	0	294	Simulation	Flight_64_1982_Fantasy_Computerware	Flight 64
guerrillawar	0	294	Shoot'em Up	uta_Guerrilla_War_1988_Imagine_4374	Guerrilla War
hunchbackatolympics	0	294	Sports	Hunchback_at_the_Olympics_1985_Software_Projects	Hunchback at the Olympics
maydaysquad	0	294	Shoot'em Up	Mayday_Squad_1989_Tynesoft_cr_Virgin	Mayday Squad!
minefield	0	294	Brain	d64_Mine_Field_1984_Ellis_Horwood	Mine Field
netnut	0	294	Arcade	Net_Nut_1984_Scandsoft_cr_Dina-DNS_t_1_Dina-DNS	Net Nut
power	0	294	Shoot'em Up	Power_1988_Triad	Power
screenianspart2	0	294	Shoot'em Up	Screenians_Part_II_1994_Systems_Editoriale_cr_The_Bingo_Team_t_3	Screenians Part II
supersports	0	294	Sports	uta_Supersports_1988_Gremlin_Graphics_9875	Supersports
lostisland	0	294	Adventure	d64_Lost_Island_The_1990_Ben_Gunn	The Lost Island
onebitetoodeep	0	294	Adventure	uta_One_Bite_too_Deep_1985_Reelax_Games_4068	One Bite too Deep
petnuclearpowerplant	0	294	Simulation	d64_PET_Nuclear_Power_Plant_1988_Creative_Computing	PET Nuclear Power Plant
warlord	0	294	Strategy	d64_Warlord_1989_German_Design_Group_de	Warlord
64rescuerun	0	293	Shoot'em Up	64_Rescue_Run_1988_RUN-IDG_Communications	64 Rescue Run
alienraid	0	293	Shoot'em Up	Alien_Raid_1985_Stars_es	Alien Raid
almazz	0	293	Adventure	Almazz_1985_The_Edge_Software	Almazz
antiisdawarrior	0	293	Shoot'em Up	AntiISDA_Warrior_v1.01_2004_Ventzislav_Tzetkov	AntiISDA Warrior v1.01
bandit	0	293	Gambling	Bandit_1983_Castle_Software_Inc.	Bandit
boscoincantato	0	293		Bosco_Incantato_1984_Editoriale_Video_it_h_XP64	Bosco Incantato
braingame	0	293	Brain	Brain_Game_The_19xx_Creative_Games	The Brain Game
cacciapericolosa	0	293	Shoot'em Up	Caccia_Pericolosa_19xx_Edicola_it	Caccia Pericolosa
caershiraz	0	293	Adventure	Caer_Shiraz_1984_Screenplay	Caer Shiraz
championshipofeurope	0	293	Sports	Championship_of_Europe_1992_Idea_Software_cr_Unicess	Championship of Europe
coccinella	0	293		Coccinella_1986_-_it	Coccinella
deathhouse	0	293	Adventure	Death_House_19xx_Mark_S._Boucher	Death House
deathincaribbean	0	293	Adventure	Death_in_the_Caribbean_1984_Microlab_Disk_1_of_2_Side_A	Death in the Caribbean
enlightenment	0	293	Shoot'em Up	Enlightenment_1988_The_Robots	Enlightenment
fivebyfive	0	293	Cards	Five_by_Five_2000_Loadstar	Five by Five
flipflop	0	293	Arcade	Flip_Flop_19xx_-_Created_with_PCS	Flip Flop
gazzassupersoccer	0	293	Sports	Gazzas_Super_Soccer_1989_Empire_cr_SCS	Gazza's Super Soccer
guadalcanal	0	293	Strategy	uta_Guadalcanal_1987_Activision_5085	Guadalcanal
halifax	0	293	Brain	Halifax_1991_CP_Verlag_de	Halifax
happyhacker	0	293	Arcade	Happy_Hacker_1987_Input_64	Happy Hacker
icelandadventure	0	293	Adventure	Iceland_Adventure_19xx_The_Guild_Adventure_Software	Iceland Adventure
jukebox	0	293	Arcade	Juke_Box_19xx_Megabyte	Juke Box
monsterstation2	0	293	Shoot'em Up	Monster_Station_II_19xx_Browne_Paul_cr_Orion_t_2	Monster Station II
ninjarabbits	0	293	Arcade	Ninja_Rabbits_1991_Microvalue_cr_Legend_h_NEI_t_2_Legend	Ninja Rabbits
sparkk	0	293	Arcade	Sparkk_1988_Torsten_Rasussen_cr_Bytestar	Sparkk
stormbringer	0	293	Adventure	Stormbringer_1987_Mastertronic_cr_REM_Docs_001	Stormbringer
takeoff	0	293	Shoot'em Up	Take_Off_1998_Draco_Design	Take Off
terracognita	0	293	Shoot'em Up	d64_Terra_Cognita_1986_Codemasters	Terra Cognita
pachinko	0	293	Arcade	d64_Pachinko_Chinese_Pinball_1991_-_h_ASS	Pachinko: Chinese Pinball
papageigangster	0	293	Arcade	d64_Papagei_Gangster_1984_Antony_Crowther_de	Papagei Gangster
petalsaroundrose	0	293	Brain	d64_Petals_Around_the_Rose_1994_Loadstar	Petals Around the Rose
revelation	0	293	Shoot'em Up	d64_Revelation_1984_Softek	Revelation
shakeycity	0	293	Adventure	d64_Shakey_City_19xx_The_Guild_Adventure_Software	Shakey City
taxi	0	293	Arcade	d64_Taxi_1985_Markt_Technik	Taxi
1948	0	292	Shoot'em Up	1948_19xx_Sovereign	1948
3dviergewinnt	0	292	Brain	3D-Vier-Gewinnt_1984_Markt_Technik_de	3D-Vier-Gewinnt
al2	0	292	Shoot'em Up	AL_II_1986_Hebdogiciel_fr	AL II
adventure10	0	292	Adventure	Adventure_10_Ten_Little_Indians_19xx_Howarth_B._Barnes_W.	Adventure 10: Ten Little Indians
arabiantreasurehunt	0	292	Arcade	Arabian_Treasurehunt_1985_Markt_Technik	Arabian Treasurehunt
asteroidbelt	0	292	Arcade	Asteroid_Belt_1984_-	Asteroid Belt
bobnixieandcastleofillusion	0	292	Shoot'em Up	Bob_Nixie_and_the_Castle_of_the_Illusion_1989_Systems_Editoriale	Bob Nixie and the Castle of the Illusion
bridger	0	292	Board Game	Bridger_2005_Loadstar	Bridger
c64rescue	0	292	Arcade	C64_Rescue_1985_Loadstar	C64 Rescue
chuteshootout	0	292	Shoot'em Up	Chute_Shootout_1994_Compute	Chute Shootout
colormatch	0	292	Brain	Color_Match_1987_Loadstar	Color Match
crackersrevenge5	0	292	Shoot'em Up	Crackers_Revenge_5_19xx_John_P._Shay	Crackers Revenge 5
deathmaze3deluxe	0	292	Adventure	Death_Maze_3_Deluxe_Labyrinth_of_Darkness_1999_The_Skull	Death Maze 3 Deluxe: Labyrinth of Darkness
dolinaskarbow	0	292	Adventure	Dolina_Skarbow_2011_Grey_C._Uka_po	Dolina Skarbow
dungeonofdragon	0	292	Adventure	Dungeon_of_the_Dragon_A_Brush_with_Breath_1986_Loadstar	Dungeon of the Dragon: A Brush with Breath
f18hornet	0	292	Simulation	F-18_Hornet_1988_Absolute_Entertainment_cr_ATC_Bros	F 18 Hornet
grenadier	0	292		Grenadier_1983_Pan_Books	Grenadier
gullyjumper	0	292	Arcade	Gully-Jumper_1992_-	Gully-Jumper
hiphop	0	292	Arcade	Hip_Hop_1991_RUN-IDG_Communications	Hip Hop
indianattack	0	292	Shoot'em Up	Indian_Attack_1983_Anirog_Software	Indian Attack
rebound	0	292	Gambling	d64_Rebound_1986_Alpha_Software_h_ASS	Rebound
skaterock	0	292	Sports	Skate_Rock_1986_Bubble_Bus_Software_cr_Jazzcat	Skate Rock
trio	0	292	Arcade	uta_Trio_1987_Elite_Systems_Ltd_1003	Trio
voyager	0	292	Adventure	d64_Voyager_The_Challenge_19xx_-	Voyager: The Challenge
widowsrevenge	0	292	Shoot'em Up	d64_Widows_Revenge_1983_Nufekop_h_Nobody	Widow's Revenge
zamzara	0	292	Shoot'em Up	d64_Zamzara_1989_Hewson	Zamzara
misterhero	0	292	Arcade	d64_Mister_Hero_19xx_Zach_Townsend_it	Mister Hero
plasmastorm	0	292	Shoot'em Up	d64_Plasma_Storm_19xx_Louis_Sorenfield	Plasma Storm
rulette	0	292	Gambling	d64_Rulette_19xx_Dave_Barnes_da	Rulette
vaganattack	0	292		d64_Vagan_Attack_1985_Atlantis_Software	Vagan Attack
worldcities	0	292	Educational	d64_World_Cities_1993_Loadstar	World Cities
arktycznepolowanie	0	291	Arcade	Arktyczne_Polowanie_1994_LK_Avalon_h_F4CGTSM	Arktyczne Polowanie
assaultcourse	0	291	Sports	Assault_Course_1990_Players_Software_cr_Cheyens	Assault Course
baselunare	0	291	Shoot'em Up	Base_Lunare_1984_Systems_Editoriale_S.R.L._it	Base Lunare
bigboss	0	291	Gambling	Big_Boss_1989_Commodore_Disc_de	Big Boss
bouldidash08	0	291	Arcade	Bouldi_Dash_08_1990_Peter_Liepa_Spider	Bouldi Dash 08
bucks	0	291	Board Game	Bucks_1984_Bruce_Jaeger	Bucks!
captivequeens	0	291	Cards	Captive_Queens_1992_Loadstar	Captive Queens
cargo	0	291	Arcade	Cargo_19xx_Terry_L._Flynn	Cargo
casinopoker	0	291	Cards	Casino_Poker_1983_Comp-u-soft	Casino Poker
cassebriques	0	291	Arcade	Casse-Briques_1984_Sybex_fr_cr_Rio_Baan	Casse Briques
chevychase	0	291	Racing	Chevy_Chase_1991_Hi-Tec_Software_cr_TAL_t_1_TAL	Chevy Chase
creaper2	0	291	Arcade	Creaper_II_1992_Eagleware_International	Creaper II
dotsandboxes	0	291	Board Game	Dots_Boxes_1983_AR_Softwear	Dots & Boxes
fasttracks	0	291	Racing	Fast_Tracks_1985_Activision_Side_A_cr_Wizard	Fast Tracks
galdregonsdomain	0	291	Adventure	Galdregons_Domain_1989_Pandora_Side_A	Galdregon's Domain
garaconlamorte	0	291	Arcade	Gara_con_la_Morte_19xx_Harri_Palviainen_it	Gara con la Morte
hidihood	0	291	Arcade	Hidihood_1993_CP_Verlag_cr_Epic	Hidihood
jeremiasratterflatter	0	291	Arcade	Jeremias_Ratterflatter_1989_CP_Verlag_cr_CHR_t_3_CHR	Jeremias Ratterflatter
nomansland	0	291	Shoot'em Up	No_Mans_Land_1988_Danish_Broadcasting_System	No Man's Land
pipe	0	291	Brain	d64_Pipe_1993_CP_Verlag	Pipe
starforcenova	0	291	Shoot'em Up	Starforce_Nova_1987_Mastertronic_cr_Ikari	Starforce Nova
thrusterball	0	291	Shoot'em Up	Thruster_Ball_1991_Zzap_64_cr_B	Thruster Ball
wizardofakyrz	0	291	Adventure	d64_Wizard_of_Akyrz_The_1983_Channel_8_Software	The Wizard of Akyrz
knibbleeat3	0	291	Arcade	ble_Eat_3_19xx_Peter_Liepa_Prof._ble	Knibble Eat 3
mindgames	0	291	Shoot'em Up	d64_Mind_Games_1988_Commodore_Disc	Mind Games
ramsesvomnil	0	291	Strategy	d64_Ramses_vom_Nil_1983_Vril_de	Ramses vom Nil
sekaaofassiah	0	291	Adventure	uta_Se-Kaa_of_Assiah_1985_Mastertronic_2845	Se Kaa of Assiah
seeschlacht	0	291	Gambling	d64_Seeschlacht_19xx_W._Posur_de	Seeschlacht
sorcererscastle	0	291	Adventure	d64_Sorcerers_Castle_19xx_Keypunch_Software	Sorcerer's Castle
starglider	0	291	Shoot'em Up	d64_Starglider_1986_Rainbird_Software_h_ASS	Starglider
airwar	0	290	Simulation	Airwar_1983_Century_Communications	Airwar
aksjemarked	0	290	Strategy	Aksjemarked_1982_Datavarehuset	Aksjemarked
angriffderklingonen	0	290	Shoot'em Up	Angriff_der_Klingonen_1985_Sonnenverlag_de	Angriff der Klingonen
ballsandghosts	0	290	Shoot'em Up	Balls_and_Ghosts_1996_Binary_Zone_PD	Balls and Ghosts
battletrance	0	290	Shoot'em Up	Battletrance_19xx_Douglas_Stuart_cr_Mayhem_t_3	Battletrance
bierocity	0	290	Adventure	Biero-City_1988_Commodore_Disc_de	Biero-City
breakit	0	290	Arcade	Break_It_1986_Commodore_Dossier_nl	Break It
carousel	0	290	Cards	Carousel_2000_Loadstar	Carousel
countrycab	0	290	Racing	Country_Cab_1991_Compute	Country Cab
crookedcanyoncaper	0	290	Adventure	Crooked_Canyon_Caper_The_19xx_The_Guild_Adventure_Software	The Crooked Canyon Caper
enterninja	0	290	Shoot'em Up	Enter_the_Ninja_1987_Mastertronic	Enter the Ninja
footballstrategy	0	290	Sports	Football_Strategy_1983_Avalon_Hill	Football Strategy
go	0	290	Board Game	Go_1983_Hayden_Software	Go
goblin64	0	290	Arcade	Goblin_64_1985_HC-Mein_Home-Computer_de	Goblin 64
leaguechallenge	0	290	Sports	League_Challenge_1989_Access_Software_cr_CSILRU	League Challenge
mask	0	290	Shoot'em Up	Mask_The_19xx_The_Tacky_Twos	Mask, The
operationhanoi	0	290	Shoot'em Up	uta_Operation_Hanoi_1990_Interceptor_Software_6519	Operation Hanoi
pinup	0	290	Brain	Pin_Up_1988_-_cr_City_Boys	Pin Up
touchtypingtutor	0	290	Educational	Touch-Typing-Tutor_1982_Taylormade_Software	Touch Typing Tutor
searchlight	0	290	Shoot'em Up	d64_Searchlight_19xx_-	Searchlight
spookyhouseadventure	0	290	Adventure	d64_Spooky_House_Adventure_1983_Pyramid_Software	Spooky House Adventure
starfighter1	0	290	Shoot'em Up	d64_Starfighter_I_19xx_Commodore	Starfighter I
worldcupsocceritalia90	0	290	Sports	uta_World_Cup_Soccer-_Italia_90_1990_Virgin_6619	World Cup Soccer- Italia '90
3dimensionmaze	0	289	Arcade	3_Dimension_Maze_19xx_KBR	3 Dimension Maze
acigol	0	289	Brain	Acigol_19xx_-	Acigol
agent999	0	289	Adventure	Agent_999_1984_Soderstrom_K._sv	Agent 999
bock	0	289	Arcade	BOCK_1989_Mulft	BOCK
balloonsamurai	0	289	Shoot'em Up	Balloon_Samurai_1988_Danish_Broadcasting_System	Balloon Samurai
bitofpipe	0	289	Brain	Bit_of_Pipe_19xx_Panu_Tuominen_FI	Bit of Pipe
blackholes	0	289	Shoot'em Up	Black_Holes_1986_Laing_Marketing	Black Holes
borderblast2	0	289	Shoot'em Up	Border_Blast_II_1992_Binary_Zone_PD_cr_RR	Border Blast II
bricklayer	0	289	Shoot'em Up	Brick_Layer_1993_Compute	Brick Layer
bulldozer	0	289	Racing	Bulldozer_1986_Karlheinz_Herpel_de	Bulldozer
chessboardnim	0	289	Brain	Chessboard_Nim_19xx_-	Chessboard Nim
coldiarus	0	289	Arcade	Coldiarus_1995_Bad_Bytes_cr_SCSTRC	Coldiarus
computercraps	0	289	Gambling	Computer_Craps_19xx_-	Computer Craps
computershop	0	289	Strategy	Computershop_1986_Tower_Software	Computershop
crushemup	0	289	Arcade	Crush_em_up_1993_Markt_Technik	Crush 'em up!
deathzone	0	289	Shoot'em Up	Death_Zone_1985_ETG	Death Zone
fetris	0	289	Arcade	Fetris_1992_-	Fetris
fightmaremission	0	289	Shoot'em Up	Fightmare_Mission_1988_Outlaw_Productions_cr_Pentacle	Fightmare Mission
hellraid	0	289	Arcade	Hellraid_1989_Italvideo_cr_F4CG	Hellraid
horseracegame	0	289	Gambling	Horse_Race_Game_19xx_Robert_Newhart	Horse Race Game
nutsinworldoffantasy	0	289	Brain	Nuts_in_the_World_of_Fantasy_1992_G_Byte_Fighters_cr_TSR_PLX	Nuts in the World of Fantasy
penaltysoccer	0	289	Sports	Penalty_Soccer_1990_Artronic_cr_Twilight_Zone	Penalty Soccer
silicondreams	0	289	Adventure	d64_Silicon_Dreams_1986_Level_9_Computing	Silicon Dreams
firezone	0	289	Strategy	d64_Firezone_1988_PSS	Firezone
metalwars	0	289	Shoot'em Up	d64_Metal_Wars_19xx_Inarix	Metal Wars
outback	0	289	Shoot'em Up	d64_Outback_1984_Paramount	Outback
photosafari	0	289	Arcade	d64_Photo_Safari_1990_Loadstar	Photo Safari
pontoonrouletteandaceshigh	0	289	Gambling	d64_Pontoon_Roulette_Aces_High_1983_Mr._Chip_Software	Pontoon, Roulette & Aces High
serpentsstar	0	289	Adventure	d64_Serpents_Star_The_1985_Broderbund_Side_A	The Serpent's Star
vampir	0	289	Shoot'em Up	d64_Vampir_1985_Rene_Fuchs_Wolfgang_Tomasin_de	Vampir
3dadventure	0	288	Adventure	3-D_Adventure_19xx_-_Created_with_3DCK	3-D Adventure
astrayinjungle	0	288	Adventure	Astray_in_Jungle_19xx_-_de	Astray in Jungle
auntnancyshouse	0	288	Adventure	Aunt_Nancys_House_1997_Schwartzman_N._Disk_1_of_2	Aunt Nancy's House
botticelli	0	288		Botticelli_1983_Krell_Software	Botticelli
brain	0	288	Brain	Brain_1983_RJS_de	Brain
carsracing	0	288	Racing	Cars_Racing_19xx_John_Anderson_it	Cars Racing
cartelsandcutthroats	0	288	Strategy	Cartels_Cutthroats_1986_SSI	Cartels & Cutthroats
companydirector2	0	288	Strategy	Company_Director_II_1996_Loadstar_cr_M8	Company Director II
eagleattack	0	288	Shoot'em Up	Eagle_Attack_19xx_-	Eagle Attack
faster	0	288	Educational	Faster_1992_-_cr_Gods	Faster
finalboulder09	0	288	Arcade	Final_Boulder_09_1991_Liepa_P.	Final Boulder 09
forloveormoney	0	288	Strategy	For_Love_or_Money_1984_Century_Communications	For Love or Money
fundash13	0	288	Arcade	Fun_Dash_13_19xx_Peter_Liepa_Phoenix	Fun Dash 13
inspector	0	288	Strategy	Inspector_19xx_SS_Soft_de	Inspector
jump11	0	288	Brain	Jump_1.1_1988_CP_Verlag_de	Jump 1.1
machine	0	288	Racing	d64_Machine_The_1988_Systems_Editoriale_it	The Machine
metallien2	0	288	Shoot'em Up	Metallien_II_The_1995_Universal_Soft_cr_The_Bingo_Team_t_6	Metallien II, The
newyorkcity	0	288	Racing	New_York_City_1990_Lazer	New York City
orileysmine	0	288	Arcade	d64_ORileys_Mine_1983_Datasoft	O'Riley's Mine
shootrapids	0	288	Sports	d64_Shoot_the_Rapids_1984_New_Generation_Software	Shoot the Rapids
stonophobe	0	288	Arcade	Stonophobe_19xx_Peter_Kusters_cr_Extacy	Stonophobe
mindwheel	0	288	Adventure	d64_Mindwheel_1985_Synapse_Software_Disk_1_of_2_Side_A	Mindwheel
renaissance	0	288	Board Game	d64_Renaissance_1982_United_Microware_Industries_Inc.	Renaissance
venture	0	288	Adventure	d64_Venture_19xx_-_h_M8	Venture
zilch	0	288	Gambling	d64_Zilch_19xx_Incubus-TSR	Zilch
abbyx	0	287	Arcade	Abbyx_1989_Bjorn_L._Martin_M.	Abbyx
ambassador	0	287	Gambling	Ambassador_19xx_-	Ambassador
beatball	0	287		Beat_Ball_1991_CP_Verlag_cr_Fart	Beat Ball
blastoff	0	287	Shoot'em Up	Blast-Off_1989_Compute	Blast-Off!
bomberrun	0	287	Shoot'em Up	Bomber_Run_1983_Sunshine_Publications	Bomber Run
burg	0	287	Strategy	Burg_1991_Peter_Diehm_de	Burg
cavernsofcarnage	0	287	Shoot'em Up	Caverns_of_Carnage_19xx_-	Caverns of Carnage
ciucco	0	287	Arcade	Ciucco_198x_Pubblirome_it	Ciucco
colourgrid	0	287		Colourgrid_1984_Guild_Publishing	Colourgrid
cosmicbrewers	0	287	Shoot'em Up	Cosmic_Brewers_1983_Qiss_Formula_Software	Cosmic Brewers
countdown	0	287	Educational	Countdown_1988_TV_Games	Countdown
cromwellhouse	0	287	Adventure	Cromwell_House_1985_Ariolasoft_de	Cromwell House
disbaby	0	287	Arcade	DIs_Baby_19xx_BTYS	DI's Baby
delphicoracle	0	287	Miscellaneous	Delphic_Oracle_The_1988_Commodore_Magazine	The Delphic Oracle
demonlover	0	287	Arcade	Demon_Lover_19xx_Alberto_Geneletti_it	Demon Lover
elettricista	0	287	Arcade	Elettricista_1984_Systems_Editoriale_it	Elettricista
fastfouriertransformprogram	0	287	Educational	Fast_Fourier_Transform_Program_1983_CES	Fast Fourier Transform Program
internationaltruckracing	0	287	Racing	International_Truck_Racing_1993_Zeppelin_Games_cr_RSI	International Truck Racing
jokerdash4	0	287	Arcade	Joker_Dash_IV_19xx_Peter_Liepa_The_Joker	Joker Dash IV
jungle	0	287	Brain	Jungle_1994_Loadstar	Jungle!
leapfrog	0	287	Arcade	Leap_Frog_1992_RUN-IDG_Communications	Leap Frog
lexfeareon	0	287	Arcade	Lex_Feareon_19xx_-	Lex Feareon
mathsmarathon	0	287	Educational	Maths_Marathon_19xx_English_Software_cr_SCI_666	Maths Marathon
thriller	0	287	Arcade	d64_Thriller_v1.0_1999_Livio_Soft_h_CHR	Thriller v1.0
warzone	0	287	Shoot'em Up	d64_Warzone_1984_Interceptor_Micros	Warzone
matchbox	0	287	Brain	d64_Matchbox_1987_Wicked_Software	Matchbox
runequest	0	287		d64_Runequest_1984_Micro_Text_Publications	Runequest
silly64	0	287	Miscellaneous	d64_Silly_64_1983_Silly_Software	Silly 64
stellarpatrol	0	287	Shoot'em Up	d64_Stellar_Patrol_19xx_-	Stellar Patrol
sziget	0	287	Adventure	d64_Sziget_1985_Micro_Application_hu	Sziget
4fathoms	0	286	Arcade	4_Fathoms_19xx_-	4 Fathoms
africanera	0	286	Arcade	Africa_Nera_1987_Pubblirome_it	Africa Nera
albert	0	286	Arcade	Albert_1985_Hebdogiciel_fr	Albert
bigben	0	286	Arcade	Big_Ben_1984_Interceptor_Micros_h_Mr._L.Dr._Bacterius	Big Ben
bloodstream	0	286		Bloodstream_2006_Iceout_Games	Bloodstream
boggling	0	286	Brain	Boggling_1988_Loadstar	Boggling!
breakaway	0	286	Shoot'em Up	Breakaway_1983_Granada_Publishing	Breakaway
cave	0	286	Adventure	Cave_19xx_-	Cave
chopper1	0	286	Shoot'em Up	Chopper_1_19xx_-_h_Triad	Chopper 1
chuckluckchallenge	0	286	Brain	Chuck-a-Luck_Challenge_1995_Loadstar	Chuck-a-Luck Challenge
crash	0	286	Arcade	Crash_1988_Commodore_Disc_de	Crash
dialmformarlo	0	286	Adventure	Dial_M_for_Marlo_2008_Loadstar	Dial M for Marlo
dracstercrash	0	286	Arcade	Dracster_Crash_19xx_-_hu	Dracster Crash
expeditiontitanic	0	286	Arcade	Expedition_Titanic_1987_Input_64_cr_Bandits	Expedition Titanic
farstar	0	286	Shoot'em Up	Farstar_1989_Wild_Boys_Software_cr_Xandor	Farstar
flasche	0	286	Arcade	Flasche_198x_McComb_D._de	Flasche
floppyeater	0	286	Arcade	Floppy-Eater_1985_Floppy_Magazine_64	Floppy-Eater!
globalchess	0	286	Board Game	Global_Chess_1994_Loadstar	Global Chess
kinetik	0	286	Arcade	Kinetik_1987_Firebird_cr_RDI	Kinetik
knightrider2	0	286	Racing	Knight_Rider_II_1986_-_Side_A_cr_Lion	Knight Rider II
oceanconqueror	0	286	Simulation	Ocean_Conqueror_1988_Hewson_cr_Frantic	Ocean Conqueror
pi	0	286	Brain	Pi_2004-03-20_Exclusive_On	Pi
roadwarrior	0	286	Shoot'em Up	Road_Warrior_1988_CRL_cr_HTL	Road Warrior
skeet	0	286	Sports	d64_Skeet_1984_Tronic_Verlag_de	Skeet
timezone	0	286	Shoot'em Up	Timezone_1989_CP_Verlag_cr_Genesis_Project	Timezone
triad	0	286	Shoot'em Up	d64_Triad_1983_Commodore_International	Triad
wheelofgold	0	286	Arcade	Wheel_of_Gold_19xx_Schueler_Gerald	Wheel of Gold
xor	0	286	Arcade	Xor_1987_Logotron_cr_Fairlight_United_Forces	Xor
zorphon	0	286	Shoot'em Up	d64_Zorphon_1988_Loadstar_h_FLT	Zorphon
knibbleeat1	0	286	Arcade	ble_Eat_1_19xx_Peter_Liepa_Prof._ble	Knibble Eat 1
lunabase	0	286		d64_Luna_Base_1984_Interface_Publications	Luna Base
mash	0	286	Arcade	d64_MASH_19xx_Paul_Royle	MASH
motorwaymadness	0	286	Racing	d64_Motorway_Madness_19xx_Adrian_M._Streeter	Motorway Madness
puzzlepage072	0	286	Brain	d64_Puzzle_Page_072_The_1990_Loadstar	The Puzzle Page #072
warriorofrasvol2	0	286	Adventure	d64_Warrior_of_Ras_Vol.II_Kaiv_1983_Screenplay	Warrior of Ras Vol.II: Kaiv
whitewater	0	286	Sports	d64_White_Water_1989_Compute	White Water
wormsimulator2	0	286		d64_Worm_Simulator_II_19xx_The_PyroManiac	Worm Simulator II
advancedswimmingsimulator	0	285	Arcade	Advanced_Swimming_Simulator_2004_Bayliss_R.	Advanced Swimming Simulator
adventureworld	0	285	Adventure	Adventureworld_1984_Kift_de	Adventureworld
animal	0	285		Animal_1978_Creative_Computing	Animal
bellringer	0	285	Arcade	Bellringer_2003_Geir_Straume	Bellringer
bingoattowers	0	285	Gambling	Bingo_at_the_Towers_1993_Loadstar	Bingo at the Towers
carracer	0	285	Arcade	Car_Racer_19xx_-	Car Racer
commodorecheckers	0	285	Board Game	Commodore_Checkers_1983_Interface	Commodore Checkers
computeryahtzee	0	285	Gambling	Computer_Yahtzee_1987_Loadstar	Computer Yahtzee
cosmicrelief	0	285	Adventure	Cosmic_Relief_1988_Datasoft_Side_A	Cosmic Relief
dicee	0	285	Gambling	Dicee_1988_Softdisk	Dicee
ditris	0	285	Arcade	Ditris_1991_Magic_Soft_cr_Xray	Ditris
egyptianpuzzle	0	285	Brain	Egyptian_Puzzle_19xx_Jim_Green	Egyptian Puzzle
firestorm	0	285	Shoot'em Up	Fire_Storm_1988_Omft_cr_TNC	Fire Storm
gravity	0	285	Arcade	Gravity_2000_TND_Games_FW_t_1_ONS	Gravity
gravity2	0	285	Arcade	Gravity_2_2000_TND_Games_FW	Gravity 2
horrorflip	0	285	Arcade	Horror_Flip_19xx_-_Created_with_PCS	Horror Flip
humphrey	0	285	Arcade	Humphrey_1983_Mr._Micro	Humphrey
karatechop	0	285	Sports	Karate_Chop_19xx_-_cr_ACS	Karate Chop
klondike1992	0	285	Cards	Klondike_1992_1992_Loadstar	Klondike 1992
memomania	0	285	Brain	Memomania_1995_Marex_cr_F4CG	Memomania
mission2	0	285	Adventure	d64_Mission_2_Project_Gibraltar_1984_Mission_Software	Mission 2: Project Gibraltar
mrsetam	0	285	Arcade	d64_Mr._Setam_Lady_Killer_1997_Mike_h_AFL	Mr. Setam: Lady Killer
psion3	0	285	Gambling	Psion_3_19xx_Paravision_Company_cr_LTS	Psion 3
searchfortitanic	0	285		Search_for_the_Titanic_1989_CRL_cr_HTL	Search for the Titanic
smasher2	0	285	Arcade	Smasher_2_1991-06_The_Sharks	Smasher #2
spacevegetablecorps	0	285	Shoot'em Up	Space_Vegetable_Corps_The_1991_Microvalue_cr_CHR_t_1_Epic	Space Vegetable Corps, The
tunnelvision	0	285	Arcade	Tunnel_Vision_1987_Hewson_cr_Triad	Tunnel Vision
west	0	285	Adventure	d64_West_1984_Talent_Computer_Systems	West
wordchallenge	0	285	Brain	Word_Challenge_1984_Hayden_Software	Word Challenge
treasurehunt	0	285	Arcade	d64_Treasure_Hunt_1987_Macsen_Software	Treasure Hunt
3gewinnt	0	284	Brain	3-Gewinnt_1986_KWJ_de	3-Gewinnt
alstrad	0	284	Adventure	Al-Strad_1986_Rhinosoft	Al-Strad
allienpacmann	0	284	Arcade	Allien_Pacmann_19xx_-_de	Allien Pacmann
apachefight	0	284	Shoot'em Up	Apache_Fight_1994_Champion_Software_cr_Mayhem_t_3	Apache Fight
archeodroid	0	284	Arcade	Archeodroid_1985_Emerald_Valley	Archeodroid
auswegsucher	0	284	Arcade	Auswegsucher_1990_Graas_B._de	Auswegsucher
ballisticmissiles	0	284	Strategy	Ballistic_Missiles_1985_Tab_Books	Ballistic Missiles
colormania	0	284	Brain	Color_Mania_19xx_-_cr_F4CG_BYC	Color Mania
crocodiledownunder3	0	284	Shoot'em Up	Crocodile_Down_Under_III_19xx_Duck_Ray_cr_Paradox_t_1	Crocodile Down Under III
datenagent00x	0	284	Adventure	Daten_Agent_00x_1992_HWM_de	Daten Agent 00x
drj	0	284	Arcade	Dr._J_1985_Radarsoft_nl	Dr. J
draculasdiamanten	0	284	Adventure	Draculas_Diamanten_1983_HC_de	Draculas Diamanten
etpuzzle	0	284	Brain	E.T._Puzzle_19xx_-	E.T. Puzzle
earthquake	0	284	Adventure	Earthquake_1983_Aardvark_Software	Earthquake
ferrovia	0	284	Strategy	Ferrovia_1984_Gruppo_Editoriale_Jackson_it	Ferrovia
funnycar	0	284	Simulation	Funny_Car_19xx_Keypunch_Software	Funny Car
maddoctor	0	284	Adventure	d64_Mad_Doctor_1986_Creative_Sparks	Mad Doctor
